movie_name,date,regions,types,actors,actor_count,score,vote_count
野良犬,1949-10-17,日本,剧情|犯罪,三船敏郎|志村乔|淡路惠子|三好荣子|千石规子|本间文子|河村黎吉|饭田蝶子|东野英治郎|松本克平|木村功|岸辉子|千秋实|菅井一郎|清水元|柳谷宽|山本礼三郎|伊豆肇|清水将夫|高堂国典|伊藤雄之助|生方明|长滨藤夫|东乡晴子|三条利喜江|本多猪四郎 |中岛春雄|本桥和子|生方功|登山晴子|户田春子|堺左千夫|水谷史郎,33,8.4,17739
凡尔杜先生,1947-04-11,美国,喜剧|犯罪|剧情,查理·卓别林|马迪·科雷尔|艾莉森·罗丹|罗伯特·刘易斯|玛莎·雷伊|阿达·梅|伊索贝尔·埃尔索姆|玛乔丽·本尼特|海伦娜·海格|玛格丽特·霍夫曼|玛丽莲·纳什|欧文·培根|埃德温·米尔斯|弗吉尼亚·布里萨克|阿尔米拉赛逊斯|伯纳德·内德尔|威廉·弗劳利|亚瑟·霍尔 |弗里兹·雷伯|约翰·哈蒙|Barbara Slater|Vera Marshe|邱岳峰|安德丽·贝茨,24,8.8,11935
新宿事件,2009-04-02,中国香港,剧情|犯罪,成龙|竹中直人|吴彦祖|徐静蕾|范冰冰|加藤雅也|高捷|秦沛|林雪|仓田保昭|钱嘉乐|峰岸彻|姜丽文|斋藤工|汤怡|卢惠光|叶山豪|泽田谦也|连晋|高岛真一|长门裕之|庵原凉香|黄伟辉|张炳全|角田明彦,25,7.6,150553
冲锋队之怒火街头,1996-06-25,中国香港,动作|犯罪,刘青云|陈小春|李绮虹|于荣光|吴镇宇|张达明|黄子华|林尚义|吴廷烨|谷德昭|黄秋生|黄志强|罗伟佳|刘冬青|白耀灿|布鲁斯·方丹|梁聪|史蒂夫·布雷廷汉姆|张玉华|肥伯|张赞生|李莉|段伟伦|古炳杰,24,7.9,21612
省港旗兵,1984-07-11,中国香港,动作|犯罪,陈敬|江龙|林国斌|林威|沈威|黄光亮|徐建华|周成波|黄健|李英杰|蓝湘森|杨鸣|吴海添|肥伯,14,7.9,20933
复仇在我,1979-04-21,日本,剧情|犯罪,绪形拳|三国连太郎|日向铃子|倍赏美津子|根岸季衣|小川真由美|清川虹子|绘泽萠子|白川和子|殿山泰司|弗兰克堺|浜田寅彦|辻万长|北村和夫|火野正平|河原崎长一郎|菅井琴|石堂淑朗|加藤嘉|梅津荣|中村美代子|桂玉木|铃木正幸|西尾麻里|大方斐纱子,25,8.5,14296
老炮儿,2015-12-24,中国大陆,剧情|犯罪,冯小刚|许晴|张涵予|刘桦|李易峰|梁静|白举纲|于和伟|连奕名|尚语贤|鲁诺|管宗祥|尹力|余皑磊|宁浩|江珊|张译|郭京飞|张鲁一|赵毅|梁天|张一山|王俊凯|王源|易烊千玺|巴图|陶泽如|吴谨言|马元|马书良|佟磊|胡晓光|姜怡伊|肖彦博|王盛|刘云龙|杜珺|庞国昌,38,7.5,792846
真心英雄,1998-09-30,中国香港,剧情|犯罪|动作,黎明|刘青云|梁艺龄|蒙嘉慧|林雪|元彬|王天林|罗永昌|姜皓文|任世官|林伟亮|张志平|佐滕佳次|赵志诚|方平,15,7.8,24386
极恶非道2,2012-10-06,日本,动作|犯罪,北野武|西田敏行|三浦友和|小日向文世|加濑亮|桐谷健太|新井浩文|松重丰|中野英雄|名高达男|光石研|田中哲司|高桥克典|白龙|菅田俊|山中崇|永仓大辅|曽根悠多|阪田雅信|高久千草|月船沙罗罗|中原丈雄|深水三章|中村育二|ヘイデル龍生|石井浩|伊藤庆德|西泽仁太|黒石高大|中村浩二|盐见三省|中尾彬|神山繁,33,7.8,43888
风雨同路,1990-05-12,中国香港,剧情|动作|犯罪,周星驰|周慧敏|成奎安|陈惠敏|关海山|黄子扬|李修贤|张家辉|李子雄|王俊棠|卢雄|罗树琪|麦洁文|林志泰|夏占士|龙天生|洪同剑|葛英健|吴少雄|姚燦林|夏国荣|蔡国强|赖胜光|黄志坚,24,7.8,23755
天水围的夜与雾,2009-03-22,中国香港,剧情|犯罪,任达华|张静初|罗慧娟|覃恩美|张旸|王文骏|袁富华|严秋华|余雨|郭玉强,10,7.6,56916
浮城谜事,2012-10-19,中国大陆|法国,剧情|犯罪,郝蕾|秦昊|齐溪|朱亚文|祖峰|常方源|瞿颖|吴伟|余龙钢,9,7.5,172504
杀人短片,1988-03-11,波兰,剧情|犯罪,米罗斯洛·巴卡|克日什托夫·格洛比什|扬·特萨利兹|比涅尤·扎塔西奇斯|芭芭拉·杰坎|亚历山大·贝德纳茨|杰吉·泽斯|兹齐斯瓦夫·托比亚兹|阿图尔·巴奇斯|克里斯提娜·杨达|奥尔基尔德·鲁卡斯瑟维克茨|约兰塔·米尔兰奇|马奇·马奇约斯其|安德鲁·玛兹塔列兹|泽布聂·布拉特|马尔古扎塔·佩尔泽斯卡|博格丹·涅韦斯奇|齐斯拉夫·里特尔|克兹拖·斯特马斯克|马奇儿·斯扎利|维斯兰·贝纳滋|玛泽娜·曼特斯卡|鲍雷斯·马雷诺维斯基|Marlena Miarczynska|Leonard Andrzejewski|Zbigniew Borek|Iwona Glebicka|Andrzej Gawronski|Henryk Guzek|亨利克·阿皮斯基|克齐斯茨托夫·拉夫特|Ryszard W. Borsucki,32,8.3,16660
黑道快餐店,2007-08-03,法国,喜剧|犯罪|剧情,埃德瓦·贝耶|安娜·穆格拉利斯|伯利·兰内尔|让·罗什福尔|韦朗第洛·维朗迪尼|塞尔日·拉里维埃尔|罗杰·杜马斯|萨米埃尔·本谢特里|洛朗·特兹弗|阿尔诺·黑特杰斯|艾伦·巴松|琼-皮尔里·卡尔弗恩|嘉宝·卢瑟夫,13,8.4,14851
黄金三镖客,1966-12-23,意大利|西班牙|西德,冒险|西部,克林特·伊斯特伍德|伊莱·瓦拉赫|李·范·克里夫|阿尔多·久弗瑞|路易吉·皮斯蒂利|拉达·拉西莫夫|马里奥·布雷加,7,9.2,131022
黄昏双镖客,1965-12-18,意大利|西班牙|西德,西部,克林特·伊斯特伍德|李·范·克里夫|吉安·马里亚·沃隆特|马里奥·布雷加|路易吉·皮斯蒂利|阿尔多·桑布雷利|克劳斯·金斯基|贝尼托·斯特凡内利|罗伯托·卡马迭尔|约瑟夫·埃格|Tomás Blanco|Sergio Mendizábal|Dante Maggio|Werner Abrolat|弗兰克·布拉尼亚|José Canalejas|萝丝玛丽·德克斯特|费尔南多·迪·莱沃|Robert Dryden|Bernie Grant|Jesús Guzmán|彼得·李·劳伦斯|赛尔乔·莱昂内|Gilbert Mack|纳扎雷诺·纳塔莱|Ricardo Palacios|卡洛·西米|José Terrón|Kurt Zips,29,8.9,56871
正午,1952-07-07,美国,剧情|西部,加里·库珀|格蕾丝·凯利|托马斯·米切尔|劳埃德·布里吉斯|凯蒂·乔拉杜|奥托·克鲁格|小朗·钱尼|李·范·克里夫|伊恩·麦克唐纳,9,8.4,26370
碧血金沙,1948-01-07,美国,剧情|西部|冒险,亨弗莱·鲍嘉|沃尔特·休斯顿|提姆·霍尔特|布鲁斯·班尼特|巴顿·麦克莱恩|Alfonso Bedoya|Arturo Soto Rangel|Manuel Dondé|罗伯特·布莱克|Guillermo Calles|Roberto Cañedo|Spencer Chan|杰奎琳·达利娅|拉尔夫·邓恩|帕特·弗莱厄蒂|马丁·加拉拉加|杰克·霍尔特|约翰·休斯顿|Julian Rivero|杰伊·丝沃黑尔|Ray Spiker|Harry J. Vejar|Clifton Young,23,8.6,10184
关山飞渡,1939-02-02,美国,动作|剧情|爱情|西部,克莱尔·特雷弗|约翰·韦恩|安迪·德怀恩|约翰·卡拉丁|托马斯·米切尔|露易丝·普拉特|乔治·班克罗夫特|唐纳德·米克|伯顿·丘吉尔|提姆·霍尔特|汤姆·泰勒|Louis Mason|Theodore Lorch|吉姆·梅森|Paul McVey|沃尔特·麦克格莱尔|Cornelius Keefe|Merrill McCormick|Chris-Pin Martin|Florence Lake|Si Jenks|Duke R. Lee|Vester Pegg|Bryant Washburn|汉克·沃登|Whitehorse|Mickey Simpson|哈利·坦布鲁克|Buddy Roosevelt|Chuck Stubbs|Elvira Ríos|Joe Rickson|Artie Ortego|杰克·彭尼克|Wiggie Blowne|罗伯特·霍曼斯|Helen Gibson|弗兰克·贝克|亚基马·坎纳特|弗朗西斯·福特|J·P·麦高恩|伍迪·斯特罗德|威廉姆·霍珀|Dorothy Appleby|Chief John Big Tree|丹尼·鲍沙其|Marga Ann Deighton|Brenda Fowler|Tex Driscoll|富兰克林·法纳姆|Nora Cecil|Ed Brady|Fritzi Brunette|史蒂夫·克莱门特|比尔·科迪|杰克·柯蒂斯|泰德·比林斯,57,8.3,18750
佐罗,1975-03-06,法国|意大利,动作|冒险|喜剧|西部,阿兰·德龙|奥塔维亚·皮科洛|恩佐·塞鲁西科|穆斯塔什|吉雅科莫·罗西·斯图尔特|童自荣|斯坦利·贝克|阿德里娅娜·阿斯蒂|马里诺·梅瑟|莱卡·朱里|伊万·奇弗尔,11,8.2,19839
日落黄沙,1969-06-18,美国,动作|西部,威廉·霍尔登|欧内斯特·博格宁|罗伯特·瑞安|艾德蒙·奥布莱恩|沃伦·奥茨|比尔·哈特,6,8.3,12507
马语者,1998-05-15,美国,剧情|爱情|西部,罗伯特·雷德福|克里斯汀·斯科特·托马斯|斯嘉丽·约翰逊|山姆·尼尔|克里斯·库珀|Docs Keepin Time|乔丽·卡特|杰萨琳·吉尔西格|珍妮特·诺兰|凯特·波茨沃斯|黛安·韦斯特|切莉·琼斯,12,8.1,21963
犬之力,2021-09-02,英国|澳大利亚|美国|加拿大|新西兰,剧情|西部|同性,本尼迪克特·康伯巴奇|克斯汀·邓斯特|柯蒂·斯密特-麦菲|杰西·普莱蒙|托马辛·麦肯齐|基思·卡拉丹|弗兰西丝·康罗伊|吉娜维夫·莱蒙|肖恩·基南|科恩·霍洛维|爱丽丝·恩格勒特|Yvette Reid|斯特芬·劳瓦特|瓦季姆·列多戈罗夫|朱莉·福塞斯|彼得·卡罗尔|艾莉森·布鲁斯|大卫·T·林|亚当·比奇|艾丽斯·梅·康诺利,20,7.9,91828
离魂异客,1995-05-26,美国|德国|日本,剧情|西部|奇幻|冒险,约翰尼·德普|加利·法梅尔|克里斯平·格洛弗|兰斯·亨利克森|迈克尔·维克特|尤金·伯德|约翰·赫特|罗伯特·米彻姆|伊基·波普|加布里埃尔·伯恩|杰瑞德·哈里斯|米莉·阿威塔尔|吉米·雷·威克斯|马克·布林格尔森|彼得·舒鲁姆|比利·鲍伯·松顿|米歇尔·史拉斯|理查德·伯斯|阿尔弗雷德·莫里纳|迈克尔·麦克卡蒂|史蒂夫·布西密,21,8.0,24196
哈利·波特与魔法石,2002-01-26,美国|英国,奇幻|冒险,丹尼尔·雷德克里夫|艾玛·沃森|鲁伯特·格林特|艾伦·瑞克曼|玛吉·史密斯|汤姆·费尔顿|伊恩·哈特|理查德·哈里斯|约翰·赫特|罗彼·考特拉尼|朱丽·沃特斯|邦妮·怀特|约翰·克里斯|肖恩·比格斯代夫|马修·刘易斯|奥利弗·菲尔普斯|费奥纳·肖|詹姆斯·菲尔普斯|童自荣|理查德·格雷弗斯|阿尔弗雷德·伊诺奇|哈利·米尔林|佐伊·沃纳梅克|杰拉丁·萨莫维尔|克里斯·兰金|沃维克·戴维斯|莱斯利·菲利普斯|戴文·穆雷|威勒·特耶|妮娜·扬|杰米·威莱特|乔什·赫德曼|特伦斯·贝勒|理查德·布雷默|保罗·马克·戴维斯|吕佩玉|保罗·格兰特,37,9.2,1284226
哈利·波特与死亡圣器(下),2011-08-04,美国|英国,奇幻|冒险,丹尼尔·雷德克里夫|艾玛·沃森|鲁伯特·格林特|海伦娜·伯翰·卡特|拉尔夫·费因斯|艾伦·瑞克曼|玛吉·史密斯|汤姆·费尔顿|邦妮·怀特|朱丽·沃特斯|迈克尔·刚本|伊文娜·林奇|多姆纳尔·格里森|克蕾曼丝·波西|詹森·艾萨克|海伦·麦克洛瑞|马修·刘易斯|梁佩诗|约翰·赫特|大卫·休里斯|加里·奥德曼|吉姆·布劳德本特|艾玛·汤普森|娜塔丽·特纳|蒂莫西·斯波|大卫·布拉德利|罗彼·考特拉尼|凯莉·麦克唐纳|塞伦·希德|萨缪尔·劳金|卢克·纽伯里|瑞恩·特纳|亚瑟·博文|杰西·卡芙|Will Dunn|博迪·吉尔伯特|艾莉·达塞·阿登|伊莎贝拉·拉夫兰德|乔治娜·雷尼达斯|赫柏·贝尔德索尔|弗雷迪·史卓玛|鲁斯迪·戈夫|沃维克·戴维斯|本·诺斯弗德|杰玛·琼斯|艾芙珊·阿扎德|本尼迪特·卡拉克|托比·琼斯|拉德·舍博德兹加|尼克·莫兰|詹姆斯·菲尔普斯|奥利弗·菲尔普斯|大卫·德西奥|乔恩·坎普林|斯嘉丽·伯恩|安娜·谢弗|Ryan Butcher|大卫·勒格诺|Aaron Virdee|Catherine Laine|肖恩·比格斯代夫|Natalie Hallam|阿德里安·劳林斯|克里斯·兰金|戴文·穆雷|杰拉丁·萨莫维尔|米瑞安·玛格莱斯|西蒙·迈克伯尼|盖伊·亨利,69,9.0,889946
哈利·波特与阿兹卡班的囚徒,2004-09-10,英国|美国,奇幻|冒险,丹尼尔·雷德克里夫|艾玛·沃森|鲁伯特·格林特|加里·奥德曼|朱丽·沃特斯|邦妮·怀特|大卫·休里斯|迈克尔·刚本|艾伦·瑞克曼|玛吉·史密斯|汤姆·费尔顿|艾玛·汤普森|朱莉·克里斯蒂|蒂莫西·斯波|乔什·赫德曼|吉娜维芙·冈特|吉姆·塔瓦雷|伊安·布朗|唐·弗兰奇|黄笑嬿|布隆森·韦伯|费奥纳·肖|Sitara Shah|罗彼·考特拉尼|理查德·格雷弗斯|哈利·米尔林|克里斯·兰金|马克·威廉姆斯|马修·刘易斯|帕姆·费里斯|阿德里安·劳林斯|大卫·布拉德利|沃维克·戴维斯|戴文·穆雷|詹姆斯·菲尔普斯|奥利弗·菲尔普斯|罗伯特·哈迪|吉米·加德纳|伦尼·亨利|李·恩格里比|杰拉丁·萨莫维尔,41,9.0,795301
哈利·波特与密室,2003-01-24,英国|美国,奇幻|冒险,丹尼尔·雷德克里夫|艾玛·沃森|鲁伯特·格林特|汤姆·费尔顿|理查德·格雷弗斯|费奥纳·肖|托比·琼斯|朱丽·沃特斯|邦妮·怀特|詹森·艾萨克|肯尼思·布拉纳|艾伦·瑞克曼|理查德·哈里斯|玛吉·史密斯|约翰·克里斯|肖恩·比格斯代夫|克里斯·兰金|克里斯蒂安·库尔森|哈利·米尔林|马修·刘易斯|莱斯利·菲利普斯|杰米·威莱特|沃维克·戴维斯|童自荣|汤姆·奈特|吴磊|朱利安·格洛弗|罗彼·考特拉尼|卢克·扬布拉德|路易·多伊尔|马克·威廉姆斯|虞鹏飞|阿尔弗雷德·布尔克|大卫·布拉德利|埃莉诺·哥伦布|Veronica Clifford|乔什·赫德曼|罗伯特·哈迪|吉姆·诺顿|阿德里安·劳林斯|爱德华·都铎-波尔|Jamie Yeates|托尼·克里斯蒂安|爱德华·兰德尔|Scot Fearn|休·米切尔|David Massam|夏洛特·斯凯奇|Martin Bayfield|詹姆斯·菲尔普斯|奥利弗·菲尔普斯|雪莉·亨德森|杰玛·琼斯|阿尔弗雷德·伊诺奇|戴文·穆雷|杰拉丁·萨莫维尔|米瑞安·玛格莱斯|肖恩·克罗宁,58,8.9,822495
哈利·波特与死亡圣器(上),2010-11-19,英国|美国,奇幻|冒险,丹尼尔·雷德克里夫|艾玛·沃森|鲁伯特·格林特|海伦娜·伯翰·卡特|拉尔夫·费因斯|比尔·奈伊|约翰·赫特|艾伦·瑞克曼|艾美达·斯丹顿|费奥纳·肖|邦妮·怀特|朱丽·沃特斯|米歇尔·费尔利|杰米·坎贝尔·鲍尔|弗朗西斯·德·拉·图瓦|杰西·卡芙|杰拉丁·萨莫维尔|米兰达·理查森|斯嘉丽·伯恩|凯特·弗利特伍德|奥利弗·菲尔普斯|哈泽尔·道格拉斯|乔治娜·雷尼达斯|弗雷迪·史卓玛|托比·琼斯|斯坦尼斯拉夫·雅涅夫斯基|扎琳·达拉斯|多姆纳尔·格里森|夏洛特·阿特金森|马克·威廉姆斯|马修·刘易斯|汤姆·费尔顿|伊文娜·林奇|苏菲·汤普森|瑞斯·伊凡斯|哈利·米尔林|彼得·穆兰|托比·瑞格波|拉德·舍博德兹加|布莱丹·格里森|拉尔夫·伊内森|盖伊·亨利|蒂莫西·斯波|詹森·艾萨克|海伦·麦克洛瑞|卡罗琳·皮克尔斯|理查德·格雷弗斯|伊恩·怀特|尼克·莫兰|萨缪尔·劳金,50,8.6,626486
哈利·波特与凤凰社,2007-08-10,英国|美国,奇幻|冒险,丹尼尔·雷德克里夫|艾玛·沃森|鲁伯特·格林特|加里·奥德曼|拉尔夫·费因斯|玛吉·史密斯|迈克尔·刚本|艾伦·瑞克曼|艾玛·汤普森|艾美达·斯丹顿|詹森·艾萨克|汤姆·费尔顿|海伦娜·伯翰·卡特|邦妮·怀特|朱丽·沃特斯|梁佩诗|布莱丹·格里森|罗彼·考特拉尼|伊文娜·林奇|山姆·比兹利|沃维克·戴维斯|谢发丽·裘德胡里|艾芙珊·阿扎德|阿尔弗雷德·伊诺奇|戴文·穆雷|大卫·布拉德利|乔什·赫德曼|杰米·威莱特|西恩·托马斯|托尼·毛德斯雷|蒂莫西·斯波|阿莱克·霍普金斯|Richard Leaf|尼古拉斯·布兰|彼得·卡特赖特|罗伯特·哈迪|奥利弗·菲尔普斯|詹姆斯·菲尔普斯|克里斯·兰金|马克·威廉姆斯|马修·刘易斯|罗比·贾维斯|哈利·米尔林|蒂莫西·贝特森|大卫·休里斯|乔治·哈里斯|娜塔丽·特纳|罗伯特·帕丁森|杰拉丁·萨莫维尔|阿德里安·劳林斯|杰西卡·海因斯|理查德·格雷弗斯|费奥纳·肖|迈克尔·怀德曼,54,8.5,622339
哈利·波特与混血王子,2009-07-15,英国|美国,奇幻|冒险,丹尼尔·雷德克里夫|艾玛·沃森|鲁伯特·格林特|迈克尔·刚本|大卫·勒格诺|埃拉丽卡·加拉切|吉姆·布劳德本特|杰拉丁·萨莫维尔|邦妮·怀特|朱丽·沃特斯|海伦娜·伯翰·卡特|海伦·麦克洛瑞|蒂莫西·斯波|艾伦·瑞克曼|奥利弗·菲尔普斯|詹姆斯·菲尔普斯|弗雷迪·史卓玛|杰西·卡芙|汤姆·费尔顿|阿尔弗雷德·伊诺奇|伊文娜·林奇|罗伯特·克诺斯|Louis Cordice|斯嘉丽·伯恩|杰米·威莱特|乔什·赫德曼|罗彼·考特拉尼|沃维克·戴维斯|大卫·布拉德利|马修·刘易斯|威廉姆·麦灵|安娜·谢弗|戴文·穆雷|乔治娜·雷尼达斯|玛吉·史密斯|伊莎贝拉·拉夫兰德|艾芙珊·阿扎德|谢发丽·裘德胡里|赫洛·费因斯-提芬|保罗·里特|大卫·休里斯|娜塔丽·特纳|马克·威廉姆斯|弗兰克·迪兰|杰玛·琼斯|拉尔夫·伊内森|梁佩诗|亚瑟·博文|Paul Davies|艾略特·弗朗西斯|鲁斯迪·戈夫|詹森·艾萨克|奥利维亚·杰森|特蕾莎·马奥尼|弗莱迪·罗斯|本·谢博德|卡伦姆·西维耶|艾美达·斯丹顿|哈利·米尔林,59,8.3,579466
死者田园祭,1974-12-28,日本,剧情|奇幻,菅贯太郎|高野浩幸|八千草薰|三上宽|兰妖子|原田芳雄|原泉|寺原孝明|木村功|新高惠子|春川真澄,11,8.8,26999
圣山,1973,墨西哥,奇幻|冒险,亚历桑德罗·佐杜洛夫斯基|霍拉西奥·萨利纳斯|Juan Ferrara|Adriana Page|Burt Kleiner|Valerie Jodorowsky|Nicky Nichols|理查德·鲁托夫斯基|Luis Lomelí|Jacqueline Voltaire|José Antonio Alcaraz|Héctor Ortega|阿丽尔·朵巴丝勒|Manuel Dondé|Marcela López Rey|David Silva,16,8.7,27828
蜡笔小新：激战！涂鸦王国和约四位勇士,2020-09-11,日本,动画|奇幻|冒险,小林由美子|楢桥美纪|森川智之|兴梠里美|真柴摩利|林玉绪|一龙斋贞友|佐藤智惠|神谷浩史|伊藤静|富永美伊奈|黑泽朋世|森田顺平|七绪春日|富泽美智惠|三石琴乃|玉川纱己子|铃木玲子|大塚瑞惠|伊仓一惠|大冢智子|茶风林|辻亲八|中田让治|平田广明|玄田哲章|三矢雄二|飞田展男|井上喜久子|小杉十郎太|诹访部顺一|能登麻美子|麻生智久|大西健晴|泷本富士子|山本格|松本健太|田岛章宽|后藤光祐|岩桥由佳|安田陆矢|桥本结|凯莉葩缪葩缪|池田贵史|山田裕贵,45,8.7,23159
悲伤的贝拉多娜,1973-06-30,日本,动画|剧情|奇幻,长山蓝子|仲代达矢|中山千夏,3,8.8,16730
仙境之桥,2009-01-26,美国,剧情|奇幻|冒险,乔什·哈切森|安娜索菲亚·罗伯|佐伊·丹斯切尔|罗伯特·帕特里克|拜莉·麦迪逊|凯特·巴特勒|Devon Wood|艾玛·芬顿|Grace Brannigan|莱瑟姆·盖恩斯|Judy McIntosh|帕特里夏·奥尔德斯利|Lauren Clinton|Isabelle Rose Kircher|Cameron Wakefield|Elliot Lawless|Carly Owen|詹姆斯·盖林|Tyler Atfield|Maisy McLeod-Riera|Matt Gibbons|菲利普·格里夫|Dwight Wilson II|谢尔碧·杨|斯蒂芬妮娅·欧文,25,7.9,79927
山中传奇,1979-10-04,中国香港,剧情|奇幻|古装,石隽|徐枫|张艾嘉|田丰|吴明才|佟林|徐彩虹|孙越|吴家骧|田淑|陈慧楼|金昌根|鲁纯|金纹廷,14,8.4,13471
命运之夜——天之杯Ⅲ：春之歌,2020-08-15,日本,剧情|动画|奇幻,杉山纪彰|下屋则子|川澄绫子|植田佳奈|门胁舞以|伊藤美纪|中田让治|津嘉山正种|浅川悠|诹访部顺一|稻田彻|七绪春日|宫川美保|西前忠久|水泽史绘|泽木郁也|上田耀司|立花慎之介|大原沙耶香|茅野爱衣|约兰达·格兰娜托|毛里齐奥·梅卢佐,22,8.5,21207
落凡尘,2024-07-12,中国大陆,剧情|动画|奇幻,大昕|刘校妤|星潮|刘琮|孙路路|关帅|付博文,7,7.9,37152
人参果,1981,中国大陆,动画|奇幻|冒险,,0,8.3,14187
雨果,2012-05-31,英国|美国|法国,剧情|儿童|奇幻|冒险,阿萨·巴特菲尔德|科洛·葛蕾丝·莫瑞兹|本·金斯利|萨莎·拜伦·科恩|裘德·洛|雷·温斯顿|克里斯托弗·李|理查德·格雷弗斯|海伦·麦克洛瑞|弗朗西斯·德·拉·图瓦|迈克尔·斯图巴|艾米莉·莫迪默|马丁·斯科塞斯|奥德雷·弗勒罗|凯文·埃尔登|格列佛·麦格拉思|奥利弗·狄龙|爱德·山德斯,18,7.7,201885
你想活出怎样的人生,2024-04-03,日本,动画|奇幻|冒险,山时聪真|菅田将晖|柴崎幸|爱缪|木村佳乃|木村拓哉|竹下景子|风吹淳|大竹忍|阿川佐和子|国村隼|小林薰|泷泽凯伦|火野正平|刘昊然|大鹏|高圆圆|朱亚文|张含韵|陈建斌|卢卡·帕多凡|罗伯特·帕丁森|弗洛伦丝·皮尤|嘉玛·陈|凯伦·福原|克里斯蒂安·贝尔|威廉·达福|戴夫·巴蒂斯塔|马克·哈米尔|马莫多·阿西|托尼·雷沃罗利|丹·史蒂文斯|曾敬骅|许光汉|李心洁,35,7.6,360448
